VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_time
2,01-01-2015 00:01,01-01-2015 00:04,1,1.01,-73.95946503,40.77128983,1,N,-73.95679474,40.78258514,2,5,0.5,0.5,0,0,6.3,3345679
1,01-01-2015 00:01,01-01-2015 00:29,4,18.5,-73.78189087,40.64470673,5,N,-73.99107361,40.72893143,3,0.01,0,0,0,5.33,5.64,894148
2,01-01-2015 00:01,01-01-2015 00:05,1,0.72,-73.94395447,40.77631378,1,N,-73.95552063,40.77942657,2,5,0.5,0.5,0,0,6,37079
2,01-01-2015 00:01,01-01-2015 00:07,1,0.6,-73.98169708,40.73694611,1,N,-73.97939301,40.74132919,2,4,0.5,0.5,0,0,5.3,37874562
1,08-01-2015 23:03,08-01-2015 23:10,1,1.9,-74.00518036,40.71953964,1,N,-74,40.74319077,1,7.5,0.5,0.5,1.75,0,10.55,459479964
2,08-01-2015 23:03,08-01-2015 23:10,2,0.71,-73.98996735,40.76071167,1,N,-73.98978424,40.75651169,1,6,0.5,0.5,0,0,7.3,85070
2,08-01-2015 23:03,08-01-2015 23:05,1,0.3,0,0,1,N,0,0,2,3.5,0.5,0.5,0,0,4.8,1058
1,08-01-2015 23:03,08-01-2015 23:08,1,1.4,-73.9995575,40.72832489,1,N,-74.01000977,40.71442413,2,6.5,0.5,0.5,0,0,7.8,5216
1,08-01-2015 23:03,08-01-2015 23:17,1,6.3,-73.98088074,40.7419548,1,N,-73.92145538,40.81019974,1,20,0.5,0.5,4.25,0,25.55,5345076
2,08-01-2015 23:03,08-01-2015 23:05,1,0.53,-73.98683167,40.75609589,1,N,-73.99526978,40.75997543,2,4,0.5,0.5,0,0,5.3,3345680
1,08-01-2015 23:03,08-01-2015 23:07,1,0.8,-73.97534943,40.7869339,1,N,-73.97724915,40.77844238,2,5.5,0.5,0.5,0,0,6.8,894149
2,08-01-2015 23:03,08-01-2015 23:16,3,2.29,-73.98872375,40.74597168,1,N,-73.99214935,40.7197113,1,11,0.5,0.5,1,0,13.3,37080
1,08-01-2015 23:03,08-01-2015 23:11,1,1.4,-73.98825836,40.7485199,1,N,-73.97058868,40.75074387,1,7.5,0.5,0.5,1,0,9.8,37874563
2,08-01-2015 23:03,08-01-2015 23:25,1,9.47,-73.87468719,40.77407837,1,N,-73.97576141,40.78807449,1,29,0.5,0.5,5,5.33,40.63,459479965
2,08-01-2015 23:03,08-01-2015 23:06,1,1.32,-73.94911957,40.78839111,1,N,-73.9559021,40.77283096,1,5.5,0.5,0.5,1.8,0,8.6,85071
2,08-01-2015 23:03,08-01-2015 23:17,5,3.68,-73.99468994,40.75431824,1,N,-73.95298004,40.7785759,2,13.5,0.5,0.5,0,0,14.8,1059
1,08-01-2015 23:03,08-01-2015 23:05,1,0.4,-73.98009491,40.75925446,1,N,-73.9862442,40.76221085,2,3.5,0.5,0.5,0,0,4.8,5217
2,08-01-2015 23:03,08-01-2015 23:15,1,2.85,-73.98847961,40.73946762,1,N,-74.00688171,40.70669174,1,11,0.5,0.5,2.88,0,15.18,5345077
2,08-01-2015 23:03,08-01-2015 23:27,1,12.97,-73.86601257,40.77078629,1,N,-74.00711823,40.7218895,1,37,0.5,0.5,7.5,0,45.8,5214
2,08-01-2015 23:03,08-01-2015 23:16,1,3.86,-74.00588226,40.74015427,1,N,-73.97253418,40.78325653,1,13,0.5,0.5,2.7,0,17,5345074
2,08-01-2015 23:03,08-01-2015 23:12,1,2.39,-73.97509003,40.76255417,1,N,-73.99612427,40.73229599,1,9.5,0.5,0.5,2,0,12.8,3345678
1,08-01-2015 23:03,08-01-2015 23:17,2,3.5,-73.99288177,40.76773071,1,Y,-73.98612976,40.73275375,1,13,0.5,0.5,2.86,0,17.16,894147
2,08-01-2015 23:03,08-01-2015 23:28,1,15.61,-73.78196716,40.64464569,1,N,-73.93439484,40.76676559,1,43.5,0.5,0.5,8.8,0,53.6,37078
2,08-01-2015 23:03,08-01-2015 23:10,2,1.29,-73.98858643,40.73719788,1,N,-73.99129486,40.75028992,1,6.5,0.5,0.5,1,0,8.8,37874561
2,08-01-2015 23:03,08-01-2015 23:16,5,2.43,-73.97689819,40.78521347,1,N,-73.95692444,40.77478027,1,11.5,0.5,0.5,2.4,0,15.2,459479963
2,08-01-2015 23:03,08-01-2015 23:12,1,2.09,-73.98073578,40.7592926,1,N,-73.97370911,40.78291321,1,9,0.5,0.5,3,0,13.3,85069
1,08-01-2015 23:03,08-01-2015 23:07,2,0.8,-73.99474335,40.75046158,1,N,-73.99601746,40.75881577,2,5,0.5,0.5,0,0,6.3,1057
1,08-01-2015 23:03,08-01-2015 23:20,1,4.2,-73.97949219,40.75922394,1,N,-73.91914368,40.74560547,2,16,0.5,0.5,0,0,17.3,5215
2,08-01-2015 23:03,08-01-2015 23:10,1,1.63,-73.9848938,40.77900314,1,N,-73.99124146,40.76052475,1,7.5,0.5,0.5,2,0,10.8,5345075
2,08-01-2015 23:03,08-01-2015 23:18,1,6.06,-73.98267365,40.77184677,1,N,-73.94831085,40.83683014,1,20,0.5,0.5,4.1,0,25.4,3345679
2,08-01-2015 23:03,08-01-2015 23:15,5,1.74,-73.99642944,40.75313568,1,N,-73.97657013,40.75179672,2,9.5,0.5,0.5,0,0,10.8,894148
1,08-01-2015 23:03,08-01-2015 23:12,1,1.7,-73.99344635,40.72749329,1,Y,-73.97988129,40.74803162,1,8.5,0.5,0.5,1.96,0,11.76,37079
2,08-01-2015 23:03,08-01-2015 23:16,1,2.28,-73.99990082,40.73444366,1,N,-73.98571014,40.76299286,1,11,0.5,0.5,2.3,0,14.6,37874562
2,08-01-2015 23:03,08-01-2015 23:06,1,1.18,-74.00618744,40.74943924,1,N,-73.99308777,40.75860977,1,5.5,0.5,0.5,1.5,0,8.3,459479964
2,08-01-2015 23:03,08-01-2015 23:08,5,0.93,-73.99215698,40.72515106,1,N,-73.99868774,40.73426056,1,5.5,0.5,0.5,1.5,0,8.3,85070
2,08-01-2015 23:03,08-01-2015 23:16,5,3.22,-74.00141144,40.73094177,1,N,-73.98410034,40.76985168,1,12,0.5,0.5,2,0,15.3,1058
1,08-01-2015 23:03,08-01-2015 23:12,1,1.7,-73.99384308,40.7402916,1,N,-73.99494171,40.72286224,1,8.5,0.5,0.5,1.95,0,11.75,5216
1,08-01-2015 23:03,08-01-2015 23:07,1,0.9,-73.99362946,40.72413635,1,N,-73.98983765,40.73392487,1,5,0.5,0.5,1.25,0,7.55,5345076
2,08-01-2015 23:03,08-01-2015 23:32,1,6.81,-73.97988129,40.74903107,1,N,-73.93760681,40.68772888,2,25,0.5,0.5,0,0,26.3,3345680
2,08-01-2015 23:03,08-01-2015 23:07,1,0.47,-73.9890976,40.74636078,1,N,-73.98596954,40.74407196,2,4.5,0.5,0.5,0,0,5.8,894149
2,08-01-2015 23:03,08-01-2015 23:23,1,9.17,-73.99042511,40.71943665,1,N,-73.93975067,40.80870438,1,27.5,0.5,0.5,5.6,0,34.4,37080
2,08-01-2015 23:03,08-01-2015 23:09,5,1.08,-73.95407867,40.76617813,1,N,-73.96880341,40.76335907,2,6,0.5,0.5,0,0,7.3,37874563
1,01-01-2015 00:00,01-01-2015 00:10,3,2.5,-73.95700836,40.7745018,1,N,-73.96601868,40.80061722,2,10.5,0.5,0.5,0,0,11.8,459479965
1,01-01-2015 00:00,01-01-2015 00:11,1,2.5,-73.97138214,40.79540634,1,N,-73.95012665,40.82652283,2,11,0.5,0.5,0,0,12.3,85071
2,01-01-2015 00:00,01-01-2015 00:07,5,0.85,-73.97258759,40.7492981,1,N,-73.98236847,40.74288177,2,6.5,0.5,0.5,0,0,7.8,1059
1,01-01-2015 00:01,01-01-2015 00:29,1,20.3,-73.78219604,40.64457321,2,N,-73.96071625,40.79725647,2,52,0,0.5,0,5.33,58.13,5217
2,01-01-2015 00:01,01-01-2015 00:03,1,0.32,-73.95845795,40.76447296,1,N,-73.95546722,40.76857758,1,3.5,0.5,0.5,1,0,5.8,5345077
1,01-01-2015 00:01,01-01-2015 00:05,1,0.7,-74.00292206,40.72812653,1,N,-74.00585938,40.73627472,2,5,0.5,0.5,0,0,6.3,3345681
1,01-01-2015 00:01,01-01-2015 00:22,2,2.6,-74.00234222,40.73371887,1,N,-73.9740448,40.74905396,2,14,0.5,0.5,0,0,15.3,894150
2,01-01-2015 00:01,01-01-2015 00:15,1,5.19,-73.98017883,40.72223282,1,N,-73.99248505,40.68370056,2,17.5,0.5,0.5,0,0,18.8,37081
2,01-01-2015 00:01,01-01-2015 00:15,1,2.18,-73.99055481,40.71873856,1,N,-73.98158264,40.74465561,1,11,0.5,0.5,2.3,0,14.6,37874564
1,01-01-2015 00:01,01-01-2015 00:34,3,16.5,-73.9987793,40.71405411,1,N,-73.75185394,40.75016403,2,45,0.5,0.5,0,0,46.3,459479966
2,01-01-2015 00:01,01-01-2015 00:50,5,8.92,-73.98986053,40.77177048,1,N,-73.92111969,40.69794846,1,36,0.5,0.5,9.12,0,46.42,85072
1,01-01-2015 00:01,01-01-2015 00:07,3,0.7,-73.98214722,40.74208069,1,N,-73.98725891,40.73371124,2,5.5,0.5,0.5,0,0,6.8,1060
1,01-01-2015 00:01,01-01-2015 00:09,2,1.1,0,0,1,N,0,0,2,6.5,0.5,0.5,0,0,7.8,5218
1,01-01-2015 00:01,01-01-2015 00:06,1,0.9,-73.95207214,40.77379227,1,N,-73.94892883,40.78153229,1,5.5,0.5,0.5,1.35,0,8.15,5345078
2,01-01-2015 00:01,01-01-2015 00:12,5,2.03,-74.00567627,40.7376976,1,N,-74.0099411,40.71516418,1,9.5,0.5,0.5,2,0,12.5,5215
2,01-01-2015 00:02,01-01-2015 00:07,1,1.12,-73.92546844,40.76885605,1,N,-73.91738129,40.78091812,2,6.5,0.5,0.5,0,0,7.8,5345075
1,01-01-2015 00:02,01-01-2015 00:09,1,1.4,-73.98712921,40.73416138,1,N,-73.97806549,40.75128555,1,7.5,0.5,0.5,1.75,0,10.55,3345679
2,01-01-2015 00:02,01-01-2015 00:05,2,1.36,-74.00125122,40.73631287,1,N,-74.0054245,40.71834183,2,6,0.5,0.5,0,0,7.3,894148
2,01-01-2015 00:02,01-01-2015 00:18,5,5.39,-74.00790405,40.72001648,1,N,-73.97802734,40.78627777,1,18.5,0.5,0.5,1.2,0,21,37079
1,01-01-2015 00:02,01-01-2015 00:12,1,1.8,-73.97325134,40.76403427,1,N,-73.98043823,40.77388763,2,9,0.5,0.5,0,0,10.3,37874562
2,01-01-2015 00:02,01-01-2015 00:13,1,1.73,-73.97234344,40.76548386,1,N,-73.98041534,40.74563599,2,9.5,0.5,0.5,0,0,10.8,459479964
2,01-01-2015 00:02,01-01-2015 00:06,1,0.66,-74.00086212,40.7290535,1,N,-74.00582886,40.73306274,1,4.5,0.5,0.5,1,0,6.5,85070
1,01-01-2015 00:02,01-01-2015 00:14,1,2,-73.98113251,40.78416061,1,N,-73.96060181,40.76992416,2,10,0.5,0.5,0,0,11.3,1058
2,01-01-2015 00:02,01-01-2015 00:33,1,13.11,-74.00276184,40.73363113,1,N,-73.82862854,40.68563843,2,39,0.5,0.5,0,0,40.3,5216
1,01-01-2015 00:02,01-01-2015 00:08,1,1.2,-73.98196411,40.76844406,1,N,-73.96551514,40.7652359,1,6.2,0.5,0.5,2.25,0,9.75,5345076
1,01-01-2015 00:02,01-01-2015 00:23,2,8.4,-73.87438965,40.77400208,1,N,-73.96544647,40.80525589,2,26,0.5,0.5,0,5.33,32.63,3345680
2,01-01-2015 00:02,01-01-2015 00:08,5,1.22,-73.93715668,40.84883881,1,N,-73.93886566,40.83398056,2,6.5,0.5,0.5,0,0,7.8,894149
2,01-01-2015 00:02,01-01-2015 00:17,1,5.17,-74.00666046,40.73942566,1,N,-73.97149658,40.7946434,2,17,0.5,0.5,0,0,18.3,37080
2,01-01-2015 00:02,01-01-2015 00:20,6,5.78,-73.960495,40.7740593,1,N,-73.88874817,40.81658936,2,19,0.5,0.5,0,0,20.3,37874563
2,01-01-2015 00:02,01-01-2015 00:05,1,0.82,-73.98200989,40.77593994,1,N,-73.97499084,40.78347015,2,4.5,0.5,0.5,0,0,5.8,459479965
1,01-01-2015 00:02,01-01-2015 00:03,2,0.7,-73.95566559,40.76849365,1,N,-73.9497757,40.77709579,1,4,0.5,0.5,1.05,0,6.35,85071
1,01-01-2015 00:02,01-01-2015 00:10,4,1.1,-73.99403381,40.73553467,1,N,-74.00136566,40.72387314,2,7,0.5,0.5,0,0,8.3,1059
2,01-01-2015 00:02,01-01-2015 00:14,5,2.08,-74.00769806,40.74298859,1,N,-73.99190521,40.72664642,1,10.5,0.5,0.5,2.2,0,14,5217
2,01-01-2015 00:02,01-01-2015 00:13,1,1.33,-73.98152924,40.76845932,1,N,-73.99784088,40.76145935,2,9,0.5,0.5,0,0,10.3,5345077
2,01-01-2015 00:02,01-01-2015 00:08,1,1.49,-73.97158813,40.76636887,1,N,-73.97146606,40.75091934,2,7,0.5,0.5,0,0,8.3,3345681
1,01-01-2015 00:02,01-01-2015 00:07,4,0.9,-73.98764038,40.73350906,1,N,-73.99847412,40.74015427,1,5,0.5,0.5,1.25,0,7.55,894150
2,01-01-2015 00:02,01-01-2015 00:07,1,0.53,-73.98265839,40.75679016,1,N,-73.9774704,40.76374054,1,5,0.5,0.5,1.38,0,7.68,37081
2,01-01-2015 00:02,01-01-2015 00:17,1,2.55,-74.00570679,40.70927811,1,N,-73.99401855,40.74166107,2,12,0.5,0.5,0,0,13.3,37874564
1,01-01-2015 00:02,01-01-2015 00:09,1,2.8,-73.99353027,40.76225662,1,Y,-73.97161102,40.79718018,1,9.5,0.5,0.5,3.2,0,14,459479966
2,01-01-2015 00:02,01-01-2015 00:26,1,3.42,-73.99517822,40.74975586,1,N,-73.98563385,40.72325516,1,17,0.5,0.5,0,0,18.3,85072
1,01-01-2015 00:02,01-01-2015 00:10,2,0,-73.97216034,40.76542282,1,N,-73.96186066,40.7636528,1,6.2,0.5,0.5,3,0,10.5,1060
2,01-01-2015 00:02,01-01-2015 00:11,1,2.14,-73.97406006,40.76475143,1,N,-73.947258,40.77271271,1,9,0.5,0.5,2.38,0,12.68,5218
1,01-01-2015 00:02,01-01-2015 00:09,2,0.8,-73.96772003,40.76596832,1,N,-73.96139526,40.75875473,1,6,0.5,0.5,1.45,0,8.75,5345078
1,01-01-2015 00:02,01-01-2015 00:31,4,3,-73.97727966,40.75312042,1,N,-73.99761963,40.76388168,2,19,0.5,0.5,0,0,20.3,3345682
2,01-01-2015 00:00,01-01-2015 00:12,1,3.47,-74.00134277,40.73129654,1,N,-73.95513153,40.70833588,2,13,0.5,0.5,0,0,14.3,894151
1,01-01-2015 00:00,01-01-2015 00:12,1,1.4,-73.98600006,40.74060059,1,N,-74.00453949,40.75214386,2,9.5,0.5,0.5,0,0,10.8,37082
2,01-01-2015 00:00,01-01-2015 00:02,6,0.42,-73.95404816,40.77046585,1,N,-73.95998383,40.77366257,2,4,0.5,0.5,0,0,5.3,37874565
2,01-01-2015 00:00,01-01-2015 00:24,5,1.48,-73.98342896,40.76704788,1,N,-73.99482727,40.75540161,1,15,0.5,0.5,0,0,16.3,459479967
1,01-01-2015 00:00,01-01-2015 00:12,1,3,-74.00687408,40.70914078,1,N,-74.0067749,40.74906158,1,11.7,0.5,0.5,2.6,0,15.6,85073
2,01-01-2015 00:00,01-01-2015 00:04,6,0.68,-73.91191101,40.76769638,1,N,-73.91807556,40.76753616,2,5,0.5,0.5,0,0,6.3,1061
2,01-01-2015 00:00,01-01-2015 00:06,1,0.66,-73.98231506,40.7717514,1,N,-73.9822998,40.77893448,2,5.5,0.5,0.5,0,0,6.8,5219
1,01-01-2015 00:00,01-01-2015 00:06,1,1.7,-73.97073364,40.7934494,1,N,-73.9491272,40.78019714,4,7.5,0.5,0.5,0,0,8.8,5345079
1,01-01-2015 00:00,01-01-2015 00:13,2,2.1,-74.00643158,40.73938751,1,N,-73.97920227,40.74501419,2,11,0.5,0.5,0,0,12.3,5216
2,01-01-2015 00:00,01-01-2015 00:10,1,1.52,-73.99408722,40.76682663,1,N,-73.9914093,40.75134659,2,8.5,0.5,0.5,0,0,9.8,5345076
2,01-01-2015 00:00,01-01-2015 00:10,1,1.58,-73.94140625,40.79897308,1,N,-73.96270752,40.79698563,2,8.5,0.5,0.5,0,0,9.8,3345680
2,01-01-2015 00:00,01-01-2015 00:04,2,0.44,-73.93835449,40.8048439,1,N,-73.94533539,40.80786133,2,4.5,0.5,0.5,0,0,5.8,894149
1,01-01-2015 00:00,01-01-2015 00:00,1,0,-73.99964142,40.72835922,1,N,-73.99949646,40.72826767,3,2.5,0.5,0.5,0,0,3.8,37080
1,01-01-2015 00:00,01-01-2015 00:14,1,2.2,-73.9405365,40.79907227,1,N,-73.97065735,40.79654312,2,11,0.5,0.5,0,0,12.3,37874563
2,01-01-2015 00:00,01-01-2015 00:21,1,3.66,-73.99659729,40.76353073,1,N,-73.96642303,40.75772095,1,16,0.5,0.5,3,0,20.3,459479965
2,01-01-2015 00:00,01-01-2015 00:12,1,2.49,-73.99182892,40.75432587,1,N,-73.9784317,40.78318405,1,10.5,0.5,0.5,2.2,0,14,85071
1,01-01-2015 00:00,01-01-2015 00:04,1,0.4,-73.99990845,40.73285294,1,N,-74.00487518,40.73025131,1,4.2,0.5,0.5,1.37,0,6.87,1059
2,01-01-2015 00:00,01-01-2015 00:05,2,1.26,-73.98233032,40.77088928,1,N,-73.96443939,40.7673912,2,6,0.5,0.5,0,0,7.3,5217
2,01-01-2015 00:00,01-01-2015 00:19,1,9.64,-74.00904846,40.70422363,1,N,-73.96628571,40.8015976,1,28.5,0.5,0.5,3,0,32.5,5345077
2,01-01-2015 00:00,01-01-2015 00:14,1,3.27,-73.99903107,40.74560165,1,N,-73.98561859,40.78036118,2,13,0.5,0.5,0,0,14,3345681
1,01-01-2015 00:01,01-01-2015 00:01,1,0.1,-73.19355774,40.80936432,5,N,-73.19346619,40.8111496,3,160,0,0,0,0,160.3,894150
2,01-01-2015 00:01,01-01-2015 00:01,6,0.07,-73.98103333,40.75108337,1,N,-73.98194122,40.75159454,2,2.5,0.5,0.5,0,0,3.5,37081
1,01-01-2015 00:01,01-01-2015 00:13,1,3.2,-73.98885345,40.71886444,1,N,-73.99585724,40.68918228,1,12.2,0.5,0.5,2.7,0,16.2,37874564
2,01-01-2015 00:01,01-01-2015 00:15,2,2.63,-73.98577881,40.73177338,1,N,-74.01197815,40.70762253,2,12,0.5,0.5,0,0,13,459479966
2,01-01-2015 00:01,01-01-2015 00:15,1,8.4,-73.92794037,40.8116188,1,N,-73.85904694,40.87123871,2,24.5,0.5,0.5,0,0,25.8,85072
2,01-01-2015 00:01,01-01-2015 00:12,1,2.32,-73.98152161,40.77265549,1,N,-73.97225189,40.79652405,1,10.5,0.5,0.5,2.2,0,14,1060
1,01-01-2015 00:01,01-01-2015 00:06,3,1,-73.98156738,40.76826859,1,N,-73.99416351,40.7697525,1,5.2,0.5,0.5,1.3,0,7.8,5218
2,01-01-2015 00:01,01-01-2015 23:57,5,2.42,-74.00336456,40.748806,1,N,-73.97202301,40.75640869,2,16,0.5,0.5,0,0,17.3,5345078
2,01-01-2015 00:01,01-01-2015 00:11,1,2.41,-73.92877197,40.70479584,1,N,-73.95202637,40.69287872,2,10.5,0.5,0.5,0,0,11.8,3345682
2,01-01-2015 00:01,01-01-2015 00:29,2,3.37,-73.97360992,40.76354599,1,N,-74.0056839,40.72569275,2,19,0.5,0.5,0,0,20.3,894151
1,01-01-2015 00:01,01-01-2015 00:31,2,20.6,-73.96569824,40.76291656,1,N,-73.73654175,40.61485672,1,55,0.5,0.5,4,5.33,65.63,37082
1,01-01-2015 00:01,01-01-2015 00:30,1,20.7,-73.8746109,40.77418137,1,N,-73.91150665,40.62667084,2,55.5,0.5,0.5,0,0,56.8,37874565
1,01-01-2015 00:01,01-01-2015 00:13,1,3.2,-73.98326111,40.75585938,1,N,-73.94517517,40.77862549,1,12.5,0.5,0.5,1,0,14.8,459479967
2,01-01-2015 00:01,01-01-2015 00:11,2,1.02,-73.98607635,40.75218582,1,N,-73.97624969,40.76509857,1,8,0.5,0.5,1.7,0,11,85073
2,01-01-2015 00:01,01-01-2015 00:12,5,2.77,-73.98513031,40.68711472,1,N,-74.00856781,40.71663284,1,11.5,0.5,0.5,2.4,0,15.2,1061
1,01-01-2015 00:01,01-01-2015 00:23,1,0.6,-73.98815155,40.76467133,1,N,-73.99324799,40.75747299,2,13,0.5,0.5,0,0,14.3,5219
1,01-01-2015 00:00,01-01-2015 00:11,5,4,-73.97143555,40.7602005,1,N,-73.92118073,40.76826859,2,13.5,0.5,0.5,0,0,14.5,5345079
1,01-01-2015 00:01,01-01-2015 00:21,1,2.5,-74.00404358,40.74245834,1,N,-73.98774719,40.76619339,1,14,0.5,0.5,3.75,0,18.75,3345683
2,01-01-2015 00:01,01-01-2015 00:38,1,9.18,-73.98751831,40.75019455,1,N,-73.93463135,40.84307098,2,34.5,0.5,0.5,0,0,35.8,894152
1,01-01-2015 00:01,01-01-2015 00:07,1,1.2,-73.95439148,40.82080841,1,N,-73.94121552,40.83395386,2,6.5,0.5,0.5,0,0,7.8,37083
1,01-01-2015 00:01,01-01-2015 00:07,1,1.8,-73.96955872,40.75440216,1,N,-73.98300934,40.73156357,2,7,0.5,0.5,0,0,8.3,37874566
1,01-01-2015 00:02,01-01-2015 00:05,1,0.7,-73.92932129,40.76810455,1,N,-73.92123413,40.76723862,2,4.5,0.5,0.5,0,0,5.8,459479968
2,01-01-2015 00:02,01-01-2015 00:17,1,2.65,-73.95394135,40.81063843,1,N,-73.94512177,40.79102707,2,12.5,0.5,0.5,0,0,13.8,85074
2,01-01-2015 00:02,01-01-2015 00:11,1,2.49,-73.95670319,40.77103043,1,N,-73.98014832,40.74097061,1,9.5,0.5,0.5,2,0,12.8,1062
1,01-01-2015 00:02,01-01-2015 00:15,1,1.4,-73.98947144,40.7729187,1,N,-73.99793243,40.7562294,2,10,0.5,0.5,0,0,11.3,5220
2,01-01-2015 00:02,01-01-2015 00:21,6,2.07,-73.99317169,40.72711563,1,N,-73.99060059,40.75040436,2,13,0.5,0.5,0,0,14.3,5345080
1,01-01-2015 00:02,01-01-2015 00:24,1,6,-73.99262238,40.73065186,1,N,-73.91499329,40.69693375,2,21,0.5,0.5,0,0,22.3,5217
1,01-01-2015 00:02,01-01-2015 00:09,1,0.9,-73.99359131,40.72747421,1,N,-73.99745178,40.73271942,1,6.5,0.5,0.5,1,0,8.8,5345077
2,01-01-2015 00:02,01-01-2015 00:12,1,1.64,-73.99874878,40.7232666,1,N,-73.97658539,40.72703171,2,8.5,0.5,0.5,0,0,9.8,3345681
1,01-01-2015 00:03,01-01-2015 00:16,1,2.3,-74.003685,40.72990036,1,N,-73.99820709,40.75576782,2,11,0.5,0.5,0,0,12.3,894150
2,01-01-2015 00:03,01-01-2015 00:11,1,1.04,-73.99086761,40.73404312,1,N,-74.00016785,40.72874832,2,7,0.5,0.5,0,0,8.3,37081
1,01-01-2015 00:03,01-01-2015 00:26,3,3.6,-73.97921753,40.76337051,1,N,-74.00278473,40.74968719,2,17,0.5,0.5,0,0,18.3,37874564
2,01-01-2015 00:03,01-01-2015 00:09,1,0.81,-73.95477295,40.76382065,1,N,-73.96620941,40.76485825,2,6,0.5,0.5,0,0,7.3,459479966
1,01-01-2015 00:03,01-01-2015 00:19,1,4.1,-73.88446045,40.70163345,1,N,-73.91760254,40.73894882,1,16,0.5,0.5,0,0,17.3,85072
1,01-01-2015 00:03,01-01-2015 00:34,2,4.7,-73.9879837,40.7296257,1,N,-73.98200989,40.77115631,1,22.7,0.5,0.5,5,0,29,1060
2,01-01-2015 00:03,01-01-2015 00:08,1,1.1,-73.92419434,40.69068146,1,N,-73.93946075,40.69953156,2,6,0.5,0.5,0,0,7.3,5218
2,01-01-2015 00:03,01-01-2015 00:13,1,1.33,-73.99406433,40.75136566,1,N,-74.00730133,40.74003601,1,8,0.5,0.5,0,0,9.3,5345078
1,01-01-2015 00:03,01-01-2015 00:11,4,1.3,-73.98028564,40.76552963,1,N,-73.9749527,40.75292969,2,7,0.5,0.5,0,0,8.3,3345682
1,01-01-2015 00:03,01-01-2015 00:10,1,2.5,-73.9478302,40.79021454,1,N,-73.97060394,40.75838852,2,9,0.5,0.5,0,0,10.3,894151
2,01-01-2015 00:03,01-01-2015 00:15,1,2.9,-73.98001099,40.72690964,1,N,-73.9752655,40.752491,1,12,0.5,0.5,2.5,0,15.8,37082
2,01-01-2015 00:03,01-01-2015 00:17,1,7.05,-73.95617676,40.78636169,1,N,-73.99186707,40.71046066,2,21.5,0.5,0.5,0,0,22.5,37874565
1,01-01-2015 00:03,01-01-2015 00:06,2,0.8,-73.9728241,40.79323578,1,N,-73.96406555,40.7975235,2,4.5,0.5,0.5,0,0,5.8,459479967
1,01-01-2015 00:03,01-01-2015 00:07,4,0.4,-73.97084045,40.75286102,1,N,-73.97710419,40.75144577,2,4.5,0.5,0.5,0,0,5.8,85073
1,01-01-2015 00:03,01-01-2015 00:18,1,4.3,-73.98927307,40.7374649,1,N,-73.94854736,40.74753571,1,15,0.5,0.5,2.5,0,18.8,1061
1,01-01-2015 00:03,01-01-2015 00:35,1,7.5,-73.99901581,40.74953842,1,N,-73.95687866,40.74599075,2,27.5,0.5,0.5,0,0,28.8,5219
1,01-01-2015 00:03,01-01-2015 00:21,1,4.5,-73.98548126,40.73183441,1,N,-73.98455048,40.77968597,1,16.2,0.5,0.5,2,0,19.5,5345079
2,01-01-2015 00:03,01-01-2015 00:15,1,2.44,-73.97730255,40.75260544,1,N,-73.96245575,40.77173615,1,11,0.5,0.5,1,0,13.3,3345683
1,01-01-2015 00:03,01-01-2015 00:17,2,1.8,-73.96807861,40.75537109,1,N,-73.99199677,40.7493248,2,10.5,0.5,0.5,0,0,11.8,894152
1,01-01-2015 00:03,01-01-2015 00:10,1,1.6,0,0,1,N,0,0,1,7.5,0.5,0.5,1.75,0,10.55,37083
1,01-01-2015 00:03,01-01-2015 00:10,1,1.5,-73.99007416,40.73694992,1,N,-73.97817993,40.74251175,1,7,0.5,0.5,1.25,0,9.55,37874566
2,01-01-2015 00:03,01-01-2015 00:14,5,1.04,-74.00600433,40.73999023,1,N,-73.99946594,40.72848892,2,8.5,0.5,0.5,0,0,9.8,459479968
2,01-01-2015 00:03,01-01-2015 00:20,1,7.69,-73.99317932,40.71964645,1,N,-73.90859222,40.70664597,1,23,0.5,0.5,4.7,0,29,85074
1,01-01-2015 00:03,01-01-2015 00:14,1,2.4,-73.97975922,40.765522,1,N,-73.95594788,40.77972031,2,10.5,0.5,0.5,0,0,11.8,1062
1,01-01-2015 00:03,01-01-2015 00:08,1,0.6,-73.99697876,40.7255249,1,N,-74.0056839,40.72565842,2,5,0.5,0.5,0,0,6.3,5220
1,01-01-2015 00:03,01-01-2015 00:22,3,4.3,-73.98516083,40.73495865,1,N,-73.97525787,40.77702713,1,15.7,1,0.5,2,0,19.5,5345080
2,01-01-2015 00:03,01-01-2015 00:10,1,2.02,-73.95170593,40.77793884,1,N,-73.97538757,40.79367065,2,8.5,0.5,0.5,0,0,9.8,3345684
2,01-01-2015 00:03,01-01-2015 00:14,1,2.29,-73.97898865,40.77726364,1,N,-73.9553299,40.76924515,1,10,0.5,0.5,0,0,11.3,894153
2,01-01-2015 00:03,01-01-2015 00:11,1,1.37,-73.99391174,40.74160767,1,N,-73.9780426,40.75154114,2,7,0.5,0.5,0,0,8.3,37084
